,WildFire - 30 year return period _mean,rawmean,normed
0,80.4180603027,80.4180603027,0.68812330461
1,80.4180603027,80.4180603027,0.68812330461
2,80.4180603027,80.4180603027,0.68812330461
3,80.4180603027,80.4180603027,0.68812330461
4,80.4180603027,80.4180603027,0.68812330461
5,80.4180603027,80.4180603027,0.68812330461
6,80.4180603027,80.4180603027,0.68812330461
7,80.4180603027,80.4180603027,0.68812330461
8,87.891708374,87.891708374,0.804378674644
9,95.3653640747,95.3653640747,0.920634163356
10,80.4180603027,80.4180603027,0.68812330461
11,80.4180603027,80.4180603027,0.68812330461
12,80.4180603027,80.4180603027,0.68812330461
13,80.4180603027,80.4180603027,0.68812330461
14,80.4180603027,80.4180603027,0.68812330461
15,80.4180603027,80.4180603027,0.68812330461
16,80.4180603027,80.4180603027,0.68812330461
17,80.4180603027,80.4180603027,0.68812330461
18,80.4180603027,80.4180603027,0.68812330461
19,80.4180603027,80.4180603027,0.68812330461
20,80.4180603027,80.4180603027,0.68812330461
21,80.4180603027,80.4180603027,0.68812330461
22,80.4180603027,80.4180603027,0.68812330461
23,80.4180603027,80.4180603027,0.68812330461
24,80.4180603027,80.4180603027,0.68812330461
25,80.4180603027,80.4180603027,0.68812330461
26,80.4180603027,80.4180603027,0.68812330461
27,80.4180603027,80.4180603027,0.68812330461
28,80.4180603027,80.4180603027,0.68812330461
29,80.4180603027,80.4180603027,0.68812330461
30,80.4180603027,80.4180603027,0.68812330461
31,80.4180603027,80.4180603027,0.68812330461
32,80.4180603027,80.4180603027,0.68812330461
33,80.4180603027,80.4180603027,0.68812330461
34,80.4180603027,80.4180603027,0.68812330461
35,80.4180603027,80.4180603027,0.68812330461
36,80.4180603027,80.4180603027,0.68812330461
37,80.4180603027,80.4180603027,0.68812330461
38,80.4180603027,80.4180603027,0.68812330461
39,80.4180603027,80.4180603027,0.68812330461
40,80.4180603027,80.4180603027,0.68812330461
41,80.4180603027,80.4180603027,0.68812330461
42,80.4180603027,80.4180603027,0.68812330461
43,87.891708374,87.891708374,0.804378674644
44,80.4180603027,80.4180603027,0.68812330461
45,80.4180603027,80.4180603027,0.68812330461
46,80.4180603027,80.4180603027,0.68812330461
47,80.4180603027,80.4180603027,0.68812330461
48,80.4180603027,80.4180603027,0.68812330461
49,80.4180603027,80.4180603027,0.68812330461
50,80.4180603027,80.4180603027,0.68812330461
51,80.4180603027,80.4180603027,0.68812330461
52,80.4180603027,80.4180603027,0.68812330461
53,80.4180603027,80.4180603027,0.68812330461
54,80.4180603027,80.4180603027,0.68812330461
55,80.4180603027,80.4180603027,0.68812330461
56,80.4180603027,80.4180603027,0.68812330461
57,80.4180603027,80.4180603027,0.68812330461
58,80.4180603027,80.4180603027,0.68812330461
59,80.4180603027,80.4180603027,0.68812330461
60,80.4180603027,80.4180603027,0.68812330461
61,80.4180603027,80.4180603027,0.68812330461
62,80.4180603027,80.4180603027,0.68812330461
63,80.4180603027,80.4180603027,0.68812330461
64,80.4180603027,80.4180603027,0.68812330461
65,80.4180603027,80.4180603027,0.68812330461
66,80.4180603027,80.4180603027,0.68812330461
67,80.4180603027,80.4180603027,0.68812330461
68,80.4180603027,80.4180603027,0.68812330461
69,80.4180603027,80.4180603027,0.68812330461
70,80.4180603027,80.4180603027,0.68812330461
71,80.4180603027,80.4180603027,0.68812330461
72,80.4180603027,80.4180603027,0.68812330461
73,80.4180603027,80.4180603027,0.68812330461
74,80.4180603027,80.4180603027,0.68812330461
75,80.4180603027,80.4180603027,0.68812330461
76,80.4180603027,80.4180603027,0.68812330461
77,80.4180603027,80.4180603027,0.68812330461
78,80.4180603027,80.4180603027,0.68812330461
79,80.4180603027,80.4180603027,0.68812330461
80,80.4180603027,80.4180603027,0.68812330461
81,80.4180603027,80.4180603027,0.68812330461
82,80.4180603027,80.4180603027,0.68812330461
83,80.4180603027,80.4180603027,0.68812330461
84,80.4180603027,80.4180603027,0.68812330461
85,80.4180603027,80.4180603027,0.68812330461
86,80.4180603027,80.4180603027,0.68812330461
87,80.4180603027,80.4180603027,0.68812330461
88,80.4180603027,80.4180603027,0.68812330461
89,80.4180603027,80.4180603027,0.68812330461
90,80.4180603027,80.4180603027,0.68812330461
91,80.4180603027,80.4180603027,0.68812330461
92,80.4180603027,80.4180603027,0.68812330461
93,80.4180603027,80.4180603027,0.68812330461
94,80.4180603027,80.4180603027,0.68812330461
95,80.4180603027,80.4180603027,0.68812330461
96,80.4180603027,80.4180603027,0.68812330461
97,80.4180603027,80.4180603027,0.68812330461
98,80.4180603027,80.4180603027,0.68812330461
99,80.4180603027,80.4180603027,0.68812330461
100,80.4180603027,80.4180603027,0.68812330461
101,80.4180603027,80.4180603027,0.68812330461
102,80.4180603027,80.4180603027,0.68812330461
103,80.4180603027,80.4180603027,0.68812330461
104,80.4180603027,80.4180603027,0.68812330461
105,80.4180603027,80.4180603027,0.68812330461
106,80.4180603027,80.4180603027,0.68812330461
107,80.4180603027,80.4180603027,0.68812330461
108,80.4180603027,80.4180603027,0.68812330461
109,80.4180603027,80.4180603027,0.68812330461
110,80.4180603027,80.4180603027,0.68812330461
111,80.4180603027,80.4180603027,0.68812330461
112,80.4180603027,80.4180603027,0.68812330461
113,80.4180603027,80.4180603027,0.68812330461
114,80.4180603027,80.4180603027,0.68812330461
115,80.4180603027,80.4180603027,0.68812330461
116,80.4180603027,80.4180603027,0.68812330461
117,80.4180603027,80.4180603027,0.68812330461
118,80.4180603027,80.4180603027,0.68812330461
119,80.4180603027,80.4180603027,0.68812330461
120,80.4180603027,80.4180603027,0.68812330461
121,80.4180603027,80.4180603027,0.68812330461
122,80.4180603027,80.4180603027,0.68812330461
123,80.4180603027,80.4180603027,0.68812330461
124,80.4180603027,80.4180603027,0.68812330461
125,80.4180603027,80.4180603027,0.68812330461
126,80.4180603027,80.4180603027,0.68812330461
127,80.4180603027,80.4180603027,0.68812330461
128,80.4180603027,80.4180603027,0.68812330461
129,80.4180603027,80.4180603027,0.68812330461
130,80.4180603027,80.4180603027,0.68812330461
131,80.4180603027,80.4180603027,0.68812330461
132,80.4180603027,80.4180603027,0.68812330461
133,80.4180603027,80.4180603027,0.68812330461
134,80.4180603027,80.4180603027,0.68812330461
135,80.4180603027,80.4180603027,0.68812330461
136,80.4180603027,80.4180603027,0.68812330461
137,80.4180603027,80.4180603027,0.68812330461
138,80.4180603027,80.4180603027,0.68812330461
139,80.4180603027,80.4180603027,0.68812330461
140,80.4180603027,80.4180603027,0.68812330461
141,80.4180603027,80.4180603027,0.68812330461
142,80.4180603027,80.4180603027,0.68812330461
143,80.4180603027,80.4180603027,0.68812330461
144,80.4180603027,80.4180603027,0.68812330461
145,80.4180603027,80.4180603027,0.68812330461
146,80.4180603027,80.4180603027,0.68812330461
147,80.4180603027,80.4180603027,0.68812330461
148,80.4180603027,80.4180603027,0.68812330461
149,80.4180603027,80.4180603027,0.68812330461
150,80.4180603027,80.4180603027,0.68812330461
151,80.4180603027,80.4180603027,0.68812330461
152,80.4180603027,80.4180603027,0.68812330461
153,80.4180603027,80.4180603027,0.68812330461
154,80.4180603027,80.4180603027,0.68812330461
155,80.4180603027,80.4180603027,0.68812330461
156,80.4180603027,80.4180603027,0.68812330461
157,80.4180603027,80.4180603027,0.68812330461
158,80.4180603027,80.4180603027,0.68812330461
159,80.4180603027,80.4180603027,0.68812330461
160,80.4180603027,80.4180603027,0.68812330461
161,80.4180603027,80.4180603027,0.68812330461
162,80.4180603027,80.4180603027,0.68812330461
163,80.4180603027,80.4180603027,0.68812330461
164,80.4180603027,80.4180603027,0.68812330461
165,80.4180603027,80.4180603027,0.68812330461
166,80.4180603027,80.4180603027,0.68812330461
167,80.4180603027,80.4180603027,0.68812330461
168,80.4180603027,80.4180603027,0.68812330461
169,80.4180603027,80.4180603027,0.68812330461
170,80.4180603027,80.4180603027,0.68812330461
171,80.4180603027,80.4180603027,0.68812330461
172,80.4180603027,80.4180603027,0.68812330461
173,80.4180603027,80.4180603027,0.68812330461
174,80.4180603027,80.4180603027,0.68812330461
175,80.4180603027,80.4180603027,0.68812330461
176,80.4180603027,80.4180603027,0.68812330461
177,80.4180603027,80.4180603027,0.68812330461
178,80.4180603027,80.4180603027,0.68812330461
179,80.4180603027,80.4180603027,0.68812330461
180,68.6322021484,68.6322021484,0.504789906003
181,80.4180603027,80.4180603027,0.68812330461
182,80.4180603027,80.4180603027,0.68812330461
183,80.4180603027,80.4180603027,0.68812330461
184,80.4180603027,80.4180603027,0.68812330461
185,80.4180603027,80.4180603027,0.68812330461
186,80.4180603027,80.4180603027,0.68812330461
187,80.4180603027,80.4180603027,0.68812330461
188,80.4180603027,80.4180603027,0.68812330461
189,80.4180603027,80.4180603027,0.68812330461
190,80.4180603027,80.4180603027,0.68812330461
191,80.4180603027,80.4180603027,0.68812330461
192,80.4180603027,80.4180603027,0.68812330461
193,80.4180603027,80.4180603027,0.68812330461
194,80.4180603027,80.4180603027,0.68812330461
195,80.4180603027,80.4180603027,0.68812330461
196,80.4180603027,80.4180603027,0.68812330461
197,80.4180603027,80.4180603027,0.68812330461
198,80.4180603027,80.4180603027,0.68812330461
199,80.4180603027,80.4180603027,0.68812330461
200,80.4180603027,80.4180603027,0.68812330461
201,80.4180603027,80.4180603027,0.68812330461
202,80.4180603027,80.4180603027,0.68812330461
203,80.4180603027,80.4180603027,0.68812330461
204,80.4180603027,80.4180603027,0.68812330461
205,80.4180603027,80.4180603027,0.68812330461
206,80.4180603027,80.4180603027,0.68812330461
207,80.4180603027,80.4180603027,0.68812330461
208,80.4180603027,80.4180603027,0.68812330461
209,80.4180603027,80.4180603027,0.68812330461
210,80.4180603027,80.4180603027,0.68812330461
211,80.4180603027,80.4180603027,0.68812330461
212,80.4180603027,80.4180603027,0.68812330461
213,80.4180603027,80.4180603027,0.68812330461
214,80.4180603027,80.4180603027,0.68812330461
215,80.4180603027,80.4180603027,0.68812330461
216,80.4180603027,80.4180603027,0.68812330461
217,80.4180603027,80.4180603027,0.68812330461
218,80.4180603027,80.4180603027,0.68812330461
219,68.6322021484,68.6322021484,0.504789906003
220,80.4180603027,80.4180603027,0.68812330461
221,80.4180603027,80.4180603027,0.68812330461
222,80.4180603027,80.4180603027,0.68812330461
223,80.4180603027,80.4180603027,0.68812330461
224,68.6322021484,68.6322021484,0.504789906003
225,80.4180603027,80.4180603027,0.68812330461
226,80.4180603027,80.4180603027,0.68812330461
227,80.4180603027,80.4180603027,0.68812330461
228,80.4180603027,80.4180603027,0.68812330461
229,80.4180603027,80.4180603027,0.68812330461
230,80.4180603027,80.4180603027,0.68812330461
231,80.4180603027,80.4180603027,0.68812330461
232,80.4180603027,80.4180603027,0.68812330461
233,68.6322021484,68.6322021484,0.504789906003
234,80.4180603027,80.4180603027,0.68812330461
235,80.4180603027,80.4180603027,0.68812330461
236,80.4180603027,80.4180603027,0.68812330461
237,80.4180603027,80.4180603027,0.68812330461
238,68.6322021484,68.6322021484,0.504789906003
239,80.4180603027,80.4180603027,0.68812330461
240,68.6322021484,68.6322021484,0.504789906003
241,68.6322021484,68.6322021484,0.504789906003
242,80.4180603027,80.4180603027,0.68812330461
243,80.4180603027,80.4180603027,0.68812330461
244,68.6322021484,68.6322021484,0.504789906003
245,68.6322021484,68.6322021484,0.504789906003
246,56.8463439941,56.8463439941,0.321456507397
247,56.8463439941,56.8463439941,0.321456507397
248,56.8463439941,56.8463439941,0.321456507397
249,56.8463439941,56.8463439941,0.321456507397
250,56.8463439941,56.8463439941,0.321456507397
251,56.8463439941,56.8463439941,0.321456507397
252,56.8463439941,56.8463439941,0.321456507397
253,56.8463439941,56.8463439941,0.321456507397
254,56.8463439941,56.8463439941,0.321456507397
255,56.8463439941,56.8463439941,0.321456507397
256,56.8463439941,56.8463439941,0.321456507397
257,56.8463439941,56.8463439941,0.321456507397
258,56.8463439941,56.8463439941,0.321456507397
259,56.8463439941,56.8463439941,0.321456507397
260,56.8463439941,56.8463439941,0.321456507397
261,56.8463439941,56.8463439941,0.321456507397
262,56.8463439941,56.8463439941,0.321456507397
263,56.8463439941,56.8463439941,0.321456507397
264,56.8463439941,56.8463439941,0.321456507397
265,56.8463439941,56.8463439941,0.321456507397
266,56.8463439941,56.8463439941,0.321456507397
267,56.8463439941,56.8463439941,0.321456507397
268,56.8463439941,56.8463439941,0.321456507397
269,56.8463439941,56.8463439941,0.321456507397
270,56.8463439941,56.8463439941,0.321456507397
271,56.8463439941,56.8463439941,0.321456507397
272,56.8463439941,56.8463439941,0.321456507397
273,56.8463439941,56.8463439941,0.321456507397
274,56.8463439941,56.8463439941,0.321456507397
275,56.8463439941,56.8463439941,0.321456507397
276,68.3751525879,68.3751525879,0.50079140467
